client_id,current_age,retirement_age,birth_year,birth_month,gender,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,age_group,income_group,credit_score_group,debt_to_income_ratio
1864,20,69,1999,8,Male,42.79,-73.67,24904,50776,19785,701,1,18-25,Upper Middle,Good,0.39
1768,28,65,1991,9,Female,40.43,-75.34,25205,51391,84768,573,1,26-35,Upper Middle,Poor,1.649
1151,53,65,1966,12,Male,40.35,-74.65,0,920,1914,788,3,46-55,Low Income,Very Good,2.08
356,50,73,1969,10,Female,27.19,-80.24,20315,41420,0,691,5,46-55,Lower Middle,Good,0.0
1393,52,67,1967,4,Female,41.25,-97.12,16901,34460,43936,692,2,46-55,Lower Middle,Good,1.275
865,41,65,1979,2,Male,38.06,-78.9,18531,37786,107692,693,5,36-45,Lower Middle,Good,2.85
1914,21,70,1998,4,Female,36.78,-76.08,20678,42161,59210,672,1,18-25,Lower Middle,Good,1.404
1641,30,69,1989,3,Male,39.09,-84.51,25503,51998,73575,640,1,26-35,Upper Middle,Fair,1.415
707,22,67,1997,12,Female,34.72,-82.78,18271,37253,63522,576,1,18-25,Lower Middle,Poor,1.705
3,49,65,1970,12,Male,33.89,-98.51,13705,27943,18693,681,4,46-55,Low Income,Good,0.669
754,76,69,1943,3,Female,33.69,-78.89,19025,32817,27209,705,6,65+,Lower Middle,Good,0.829
148,62,66,1957,8,Male,43.6,-71.74,18972,38681,113190,663,5,56-65,Lower Middle,Fair,2.926
127,48,68,1971,7,Male,31.7,-86.26,15474,31553,63938,729,3,46-55,Lower Middle,Good,2.026
1675,36,70,1983,8,Male,47.14,-122.32,24519,49993,52978,767,3,36-45,Upper Middle,Very Good,1.06
747,63,64,1956,4,Male,39.33,-82.23,14137,28828,49793,687,4,56-65,Low Income,Good,1.727
1942,77,63,1942,3,Female,40.71,-73.99,0,1,0,673,3,65+,Low Income,Good,0.0
452,31,74,1988,3,Male,29.76,-95.38,31072,63356,140107,704,5,26-35,High Income,Good,2.211
1157,33,58,1986,12,Female,32.98,-96.89,28213,57526,82715,812,1,26-35,Upper Middle,Excellent,1.438
1534,36,65,1983,7,Male,39.9,-74.99,39626,80794,3867,803,2,36-45,High Income,Excellent,0.048
1086,57,64,1962,12,Female,42.02,-71.21,37407,76274,102611,698,2,56-65,High Income,Good,1.345
1984,29,60,1990,5,Female,43.97,-88.95,19059,38861,62080,528,1,26-35,Lower Middle,Poor,1.597
835,32,65,1987,4,Male,29.79,-90.82,22223,45312,11788,681,4,26-35,Upper Middle,Good,0.26
758,63,68,1956,12,Male,34.09,-118.13,21178,43180,36832,764,5,56-65,Lower Middle,Very Good,0.853
1795,25,66,1994,10,Female,45.25,-93.33,29580,60310,91017,647,6,18-25,High Income,Fair,1.509
1221,64,69,1955,11,Female,33.92,-117.24,15079,30747,51667,850,4,56-65,Lower Middle,Excellent,1.68
1821,21,68,1998,9,Male,38.27,-104.62,21394,43617,16661,803,3,18-25,Lower Middle,Excellent,0.382
1248,51,71,1968,7,Female,42.68,-89.01,21278,43386,2192,698,3,46-55,Lower Middle,Good,0.051
1900,62,62,1958,2,Female,43.06,-87.96,19483,36465,12789,688,1,56-65,Lower Middle,Good,0.351
597,72,66,1948,1,Male,37.74,-122.44,51692,65055,1676,736,6,65+,High Income,Good,0.026
1620,21,68,1998,6,Male,32.33,-96.62,18112,36924,71952,701,3,18-25,Lower Middle,Good,1.949
1213,34,69,1985,11,Male,38.62,-122.61,21373,43579,96994,795,3,26-35,Lower Middle,Very Good,2.226
619,54,65,1965,12,Male,44.01,-92.47,26478,53986,58381,748,4,46-55,Upper Middle,Very Good,1.081
1043,21,61,1998,9,Female,42.37,-71.11,47637,97127,210206,660,2,18-25,High Income,Fair,2.164
394,52,71,1967,4,Male,41.09,-73.55,34138,69604,47193,684,4,46-55,High Income,Good,0.678
1376,49,68,1971,1,Female,30.51,-97.83,30418,62019,85666,543,4,46-55,High Income,Poor,1.381
834,19,68,2000,11,Male,33.95,-118.36,15965,32550,82878,746,6,18-25,Lower Middle,Very Good,2.546
837,30,65,1989,4,Male,39.15,-80.35,17701,36092,63276,679,1,26-35,Lower Middle,Good,1.753
1257,55,67,1964,7,Male,47.79,-122.3,23668,48259,146774,721,3,46-55,Upper Middle,Good,3.041
1966,42,68,1977,11,Male,36.05,-90.51,15447,31499,45661,782,4,36-45,Lower Middle,Very Good,1.45
358,36,71,1983,7,Female,34.17,-82.37,15243,31079,91845,605,2,36-45,Lower Middle,Fair,2.955
912,46,66,1973,8,Male,25.77,-80.2,23244,47395,41381,755,2,46-55,Upper Middle,Very Good,0.873
605,42,73,1977,10,Male,40.64,-73.94,23316,47542,2667,725,3,36-45,Upper Middle,Good,0.056
1362,58,67,1962,1,Male,38.78,-77.27,35563,72510,44317,727,4,56-65,High Income,Good,0.611
1513,48,66,1972,2,Male,41.3,-73.13,32240,65736,206000,733,3,46-55,High Income,Good,3.134
1521,71,71,1948,3,Female,32.75,-97.77,19120,19581,21424,706,3,65+,Low Income,Good,1.094
564,57,64,1962,6,Male,44.08,-70.24,20800,42411,111077,765,2,56-65,Lower Middle,Very Good,2.619
1309,87,64,1932,4,Female,47.61,-122.3,37485,55902,3385,531,1,65+,Upper Middle,Poor,0.061
1583,38,68,1981,10,Male,40.04,-76.3,25917,52844,0,826,3,36-45,Upper Middle,Excellent,0.0
1885,46,65,1973,9,Male,33.99,-83.72,18171,37056,75730,753,4,46-55,Lower Middle,Very Good,2.044
1566,44,64,1976,1,Male,38.69,-121.31,19726,40220,106171,718,3,36-45,Lower Middle,Good,2.64
401,81,71,1938,9,Male,34.2,-118.39,15239,28644,879,806,7,65+,Low Income,Excellent,0.031
15,52,66,1968,2,Female,34.02,-118.31,14553,29673,12950,788,3,46-55,Low Income,Very Good,0.436
1666,61,62,1958,12,Male,32.29,-81.23,23029,46954,69753,578,4,56-65,Upper Middle,Poor,1.486
509,33,66,1986,7,Male,38.41,-82.43,21842,44534,107410,702,4,26-35,Lower Middle,Good,2.412
954,51,65,1968,6,Male,33.93,-117.49,18619,37963,102716,772,4,46-55,Lower Middle,Very Good,2.706
832,40,67,1979,5,Female,33.2,-96.65,24684,50329,76759,625,4,36-45,Upper Middle,Fair,1.525
1046,44,66,1975,6,Male,39.95,-75.16,18007,36715,74022,547,4,36-45,Lower Middle,Poor,2.016
630,60,66,1959,7,Male,30.33,-81.65,19382,39521,61861,491,3,56-65,Lower Middle,Poor,1.565
1561,78,67,1941,5,Female,35.0,-80.94,26707,51014,23366,759,4,65+,Upper Middle,Very Good,0.458
1548,41,65,1978,10,Male,40.5,-111.7,35834,73067,6332,721,3,36-45,High Income,Good,0.087
221,63,65,1956,12,Female,37.7,-122.12,21669,44183,89852,850,4,56-65,Lower Middle,Excellent,2.034
1991,21,65,1998,10,Male,39.98,-82.98,11243,22922,9004,694,1,18-25,Low Income,Good,0.393
1328,28,68,1992,1,Female,40.16,-83.06,41682,84987,162718,600,2,26-35,High Income,Fair,1.915
1901,63,69,1956,3,Female,43.69,-84.76,16542,33728,107287,730,3,56-65,Lower Middle,Good,3.181
665,81,65,1939,1,Female,41.23,-80.81,12406,11613,427,790,8,65+,Low Income,Very Good,0.037
442,47,66,1972,8,Male,38.33,-90.4,23836,48600,23992,791,5,46-55,Upper Middle,Very Good,0.494
1626,58,63,1961,7,Male,35.15,-89.75,29571,60292,114223,531,1,56-65,High Income,Poor,1.894
1539,42,61,1977,3,Female,42.82,-83.25,28463,58034,129546,676,2,36-45,Upper Middle,Good,2.232
601,68,67,1951,7,Male,28.5,-81.37,15849,43004,15304,761,6,65+,Lower Middle,Very Good,0.356
541,51,70,1968,7,Female,35.63,-95.95,14293,29144,35268,645,1,46-55,Low Income,Fair,1.21
210,46,63,1973,8,Male,29.45,-98.5,12677,25850,56285,630,1,46-55,Low Income,Fair,2.177
206,28,59,1992,2,Female,42.89,-85.72,18431,37583,51633,782,2,26-35,Lower Middle,Very Good,1.374
926,20,60,1999,11,Female,41.14,-81.36,20305,41403,206131,776,1,18-25,Lower Middle,Very Good,4.979
115,61,69,1958,7,Male,40.93,-73.72,49546,101018,78115,748,6,56-65,High Income,Very Good,0.773
1779,30,69,1989,4,Male,33.46,-82.5,15755,32125,58712,733,2,26-35,Lower Middle,Good,1.828
248,80,67,1939,12,Female,27.95,-82.48,13254,13596,352,684,4,65+,Low Income,Good,0.026
1003,51,62,1968,11,Male,40.2,-74.78,39495,80526,117380,632,1,46-55,High Income,Fair,1.458
294,36,59,1983,8,Male,33.83,-83.89,21556,43953,76915,607,1,36-45,Lower Middle,Fair,1.75
118,56,68,1963,12,Female,33.52,-86.79,15471,31533,42315,753,3,56-65,Lower Middle,Very Good,1.342
292,23,65,1996,9,Female,32.79,-116.96,20947,42711,48493,717,1,18-25,Lower Middle,Good,1.135
755,74,67,1945,11,Female,33.82,-78.67,13409,23137,4871,642,5,65+,Low Income,Fair,0.211
1878,18,64,2002,1,Male,34.32,-118.38,19508,39778,60850,702,1,18-25,Lower Middle,Good,1.53
1432,42,72,1977,8,Male,40.96,-74.61,34205,69747,80763,741,4,36-45,High Income,Very Good,1.158
456,54,63,1965,10,Male,26.63,-81.99,17140,34947,49024,751,3,46-55,Lower Middle,Very Good,1.403
623,63,60,1956,4,Male,41.53,-87.87,32083,77961,39811,616,3,56-65,High Income,Fair,0.511
1426,22,66,1997,4,Female,40.33,-74.03,56252,114692,91575,805,2,18-25,High Income,Excellent,0.798
47,47,62,1972,9,Male,40.84,-73.87,12475,25434,45540,712,4,46-55,Low Income,Good,1.791
760,56,64,1964,2,Female,39.98,-82.98,18420,37558,72514,778,3,56-65,Lower Middle,Very Good,1.931
956,30,66,1989,12,Female,39.98,-82.98,23104,47110,57159,804,2,26-35,Upper Middle,Excellent,1.213
194,52,68,1968,2,Male,40.34,-85.35,15048,30681,81680,746,4,46-55,Lower Middle,Very Good,2.662
693,20,66,1999,8,Female,33.09,-96.88,31905,65051,220951,703,2,18-25,High Income,Good,3.397
1246,49,67,1970,5,Female,30.76,-88.12,15207,31008,60527,713,4,46-55,Lower Middle,Good,1.952
641,62,68,1957,11,Male,39.98,-82.98,18420,37556,0,735,6,56-65,Lower Middle,Good,0.0
1060,76,68,1944,2,Male,39.77,-86.14,17909,21547,16040,785,5,65+,Low Income,Very Good,0.744
1292,20,68,1999,4,Male,35.7,-89.99,14249,29051,5819,774,2,18-25,Low Income,Very Good,0.2
1113,19,69,2000,5,Female,41.76,-88.29,14200,28953,3619,738,2,18-25,Low Income,Good,0.125
245,39,65,1980,7,Female,26.11,-80.39,28826,58774,94053,528,2,36-45,Upper Middle,Poor,1.6
774,46,61,1973,7,Male,42.41,-114.59,16378,33395,57774,588,2,46-55,Lower Middle,Fair,1.73
1822,87,65,1933,1,Female,27.09,-82.43,14395,22894,1501,767,5,65+,Low Income,Very Good,0.066
1209,45,67,1974,6,Female,40.94,-73.86,31299,63815,4832,699,6,36-45,High Income,Good,0.076
997,57,67,1963,2,Female,32.64,-116.98,26957,54963,105623,675,4,56-65,Upper Middle,Good,1.922
1180,28,69,1991,9,Male,40.71,-73.99,17624,35940,54354,595,3,26-35,Lower Middle,Fair,1.512
318,62,67,1957,5,Male,34.5,-118.01,18103,36911,93367,724,4,56-65,Lower Middle,Good,2.53
691,34,64,1985,12,Female,38.39,-86.93,21991,44838,109951,561,1,26-35,Lower Middle,Poor,2.452
1993,59,72,1960,3,Female,37.35,-122.03,45509,92785,122254,786,6,56-65,High Income,Very Good,1.318
252,67,70,1953,1,Male,40.58,-82.42,17161,34985,29409,723,6,65+,Lower Middle,Good,0.841
1757,39,68,1980,11,Male,40.19,-85.39,20644,42086,79530,784,4,36-45,Lower Middle,Very Good,1.89
1324,45,61,1974,11,Female,27.33,-82.54,19065,38872,94970,663,4,36-45,Lower Middle,Fair,2.443
1557,50,66,1970,2,Female,45.45,-122.79,23687,48295,109558,707,3,46-55,Upper Middle,Good,2.269
1555,28,64,1991,6,Female,34.01,-86.01,19474,39708,113715,717,3,26-35,Lower Middle,Good,2.864
941,56,72,1963,6,Female,43.34,-73.67,22273,45416,82611,713,1,56-65,Upper Middle,Good,1.819
156,36,67,1983,7,Female,34.08,-117.46,13739,28007,0,691,4,36-45,Low Income,Good,0.0
24,48,64,1971,11,Female,42.27,-89.06,18906,38554,47186,708,1,46-55,Lower Middle,Good,1.224
302,27,67,1992,8,Female,38.41,-78.61,18335,37384,120327,706,2,26-35,Lower Middle,Good,3.219
949,29,71,1990,11,Female,40.45,-74.48,31234,63684,96864,709,5,26-35,High Income,Good,1.521
1281,92,61,1927,12,Female,34.1,-117.38,14632,26546,2480,689,6,65+,Low Income,Good,0.093
1428,35,62,1984,11,Female,37.67,-92.66,13963,28472,42750,508,1,26-35,Low Income,Poor,1.501
433,49,65,1970,4,Male,39.38,-89.07,15676,31957,12347,771,6,46-55,Lower Middle,Very Good,0.386
584,61,68,1958,8,Male,38.66,-121.37,14318,29195,64881,743,3,56-65,Low Income,Very Good,2.222
1832,36,67,1983,10,Male,40.71,-124.11,17839,36372,79220,684,2,36-45,Lower Middle,Good,2.178
222,48,70,1971,7,Female,33.76,-84.33,45818,93417,115916,714,3,46-55,High Income,Good,1.241
648,40,61,1980,2,Female,32.78,-108.26,14642,29854,66044,674,3,36-45,Low Income,Good,2.212
1939,43,69,1976,11,Female,33.95,-118.29,12362,25207,34107,685,1,36-45,Low Income,Good,1.353
722,25,66,1995,1,Male,41.01,-75.89,16168,32966,73741,707,1,18-25,Lower Middle,Good,2.237
1889,66,67,1953,7,Male,27.97,-82.76,23528,47972,0,748,5,65+,Upper Middle,Very Good,0.0
1229,50,66,1970,2,Male,35.18,-79.46,24206,49350,20942,713,6,46-55,Upper Middle,Good,0.424
505,39,63,1980,12,Female,25.77,-80.29,14901,30383,58466,609,2,36-45,Lower Middle,Fair,1.924
1083,44,65,1975,3,Female,38.45,-82.64,18916,38568,66300,756,4,36-45,Lower Middle,Very Good,1.719
1656,35,69,1984,5,Female,45.87,-95.37,20179,41141,81016,706,3,26-35,Lower Middle,Good,1.969
568,24,66,1996,2,Male,42.5,-94.17,18895,38526,60556,778,1,18-25,Lower Middle,Very Good,1.572
1373,35,66,1984,12,Female,41.07,-85.13,16764,34181,50668,764,2,26-35,Lower Middle,Very Good,1.482
667,83,63,1936,3,Male,35.98,-78.91,30325,41763,2279,714,5,65+,Lower Middle,Good,0.055
480,50,68,1969,11,Male,37.91,-122.01,42234,86113,177353,713,6,46-55,High Income,Good,2.06
569,52,73,1968,2,Male,34.83,-92.2,22377,45625,81136,662,1,46-55,Upper Middle,Fair,1.778
1600,62,66,1957,9,Female,47.67,-122.18,49629,101193,124771,747,3,56-65,High Income,Very Good,1.233
1063,64,66,1956,2,Male,41.91,-89.06,18590,37898,36994,716,5,56-65,Lower Middle,Good,0.976
32,82,67,1937,9,Female,40.31,-79.54,23074,52315,3174,695,4,65+,Upper Middle,Good,0.061
1040,28,67,1991,10,Female,39.86,-74.82,39269,80060,0,689,2,26-35,High Income,Good,0.0
396,89,72,1930,10,Female,42.07,-87.81,38274,50341,3270,735,5,65+,Upper Middle,Good,0.065
1498,47,66,1972,7,Female,39.68,-74.98,24911,50790,3547,726,4,46-55,Upper Middle,Good,0.07
104,33,65,1986,11,Female,32.69,-97.01,18334,37384,49182,713,3,26-35,Lower Middle,Good,1.316
1062,58,65,1961,6,Male,41.57,-75.25,17302,35274,35234,708,3,56-65,Lower Middle,Good,0.999
1845,30,68,1989,7,Male,40.53,-89.35,23199,47300,93788,784,1,26-35,Upper Middle,Very Good,1.983
1657,35,68,1984,9,Male,33.87,-118.21,12849,26201,42551,655,1,26-35,Low Income,Fair,1.624
1106,62,62,1958,2,Female,34.13,-118.24,16842,20783,23623,699,3,56-65,Low Income,Good,1.137
1867,33,69,1986,10,Male,29.45,-98.5,21563,43968,71218,644,1,26-35,Lower Middle,Fair,1.62
1045,27,66,1992,7,Male,33.41,-82.31,16568,33778,10058,757,1,26-35,Lower Middle,Very Good,0.298
1786,48,63,1971,3,Female,40.83,-81.26,18936,38611,93255,755,5,46-55,Lower Middle,Very Good,2.415
1569,68,65,1951,3,Female,43.54,-96.73,20153,39082,16870,722,4,65+,Lower Middle,Good,0.432
899,29,65,1990,6,Female,42.24,-83.62,23487,47891,114299,629,1,26-35,Upper Middle,Fair,2.387
1595,47,65,1972,5,Female,40.84,-73.87,25537,52063,87549,753,2,46-55,Upper Middle,Very Good,1.682
446,23,68,1997,1,Male,40.69,-73.73,24200,49342,56137,703,1,18-25,Upper Middle,Good,1.138
53,49,68,1970,12,Female,38.62,-120.62,19471,39700,59062,701,3,46-55,Lower Middle,Good,1.488
1136,23,65,1996,12,Male,37.56,-121.98,33727,68767,119831,723,3,18-25,High Income,Good,1.743
551,65,67,1955,1,Male,39.14,-119.71,19392,39543,53182,776,3,56-65,Lower Middle,Very Good,1.345
1491,41,68,1978,4,Female,32.25,-111.08,22662,46209,56034,710,4,36-45,Upper Middle,Good,1.213
330,36,71,1984,2,Male,40.24,-75.28,31595,64419,183210,711,1,36-45,High Income,Good,2.844
392,50,65,1969,11,Female,27.64,-80.39,16234,33098,59605,775,3,46-55,Lower Middle,Very Good,1.801
1144,57,66,1962,12,Female,29.76,-95.38,14959,30495,70825,773,4,56-65,Lower Middle,Very Good,2.323
1163,45,61,1975,1,Male,29.99,-95.26,32943,67170,114251,489,3,36-45,High Income,Poor,1.701
230,39,65,1980,10,Female,30.44,-91.12,17412,35501,78801,693,4,36-45,Lower Middle,Good,2.22
1066,46,65,1973,6,Female,40.27,-75.26,26545,54124,0,727,2,46-55,Upper Middle,Good,0.0
460,65,65,1954,12,Male,41.02,-73.8,44664,40957,64144,608,4,56-65,Lower Middle,Fair,1.566
1661,42,67,1977,5,Female,39.09,-76.85,35553,72478,63078,728,2,36-45,High Income,Good,0.87
1926,70,67,1950,1,Female,28.78,-81.27,17736,26574,5244,689,3,65+,Low Income,Good,0.197
27,78,63,1941,8,Female,32.28,-90.0,22304,23821,22427,613,8,65+,Low Income,Fair,0.941
365,55,70,1964,9,Female,40.64,-73.94,18719,38165,45891,719,1,46-55,Lower Middle,Good,1.202
50,68,72,1951,7,Female,45.82,-88.06,19243,39238,85457,702,4,65+,Lower Middle,Good,2.178
653,19,65,2001,2,Female,41.64,-71.0,25308,51601,79143,745,1,18-25,Upper Middle,Very Good,1.534
743,44,66,1975,4,Female,35.64,-78.0,15938,32491,24515,682,3,36-45,Lower Middle,Good,0.755
999,19,62,2000,10,Female,42.26,-71.11,23691,48308,106571,703,4,18-25,Upper Middle,Good,2.206
940,49,61,1970,6,Female,25.77,-80.2,20499,41800,67836,699,6,46-55,Lower Middle,Good,1.623
534,27,74,1993,2,Female,41.72,-93.6,29680,60510,23196,790,3,26-35,High Income,Very Good,0.383
1460,24,65,1995,7,Female,42.52,-87.88,30288,61760,163824,590,2,18-25,High Income,Fair,2.653
59,85,69,1934,8,Female,32.78,-108.26,16654,25066,424,695,7,65+,Low Income,Good,0.017
1908,78,66,1942,2,Female,35.97,-83.94,24801,44469,12777,733,5,65+,Lower Middle,Good,0.287
1436,21,55,1998,8,Female,41.52,-87.42,21992,44842,54189,500,4,18-25,Lower Middle,Poor,1.208
1230,18,50,2002,1,Male,32.3,-80.92,14305,29169,37230,754,1,18-25,Low Income,Very Good,1.276
324,21,68,1998,7,Female,45.55,-122.73,42850,87372,40547,792,3,18-25,High Income,Very Good,0.464
992,46,70,1973,4,Male,37.37,-77.5,26918,54881,3584,700,4,46-55,Upper Middle,Good,0.065
198,49,73,1970,3,Female,27.95,-82.48,15447,31497,30805,702,3,46-55,Lower Middle,Good,0.978
1017,24,69,1995,7,Male,34.14,-119.1,14076,28703,94364,560,1,18-25,Low Income,Poor,3.288
1813,35,66,1984,4,Female,35.82,-87.01,27637,56350,120125,808,4,26-35,Upper Middle,Excellent,2.132
1989,31,66,1988,12,Male,38.81,-76.75,33295,67886,7137,803,4,26-35,High Income,Excellent,0.105
1148,54,70,1965,4,Male,39.95,-75.16,18007,36711,47490,687,4,46-55,Lower Middle,Good,1.294
872,61,66,1959,1,Female,41.88,-87.84,15451,31505,59730,655,4,56-65,Lower Middle,Fair,1.896
458,46,62,1973,11,Male,33.63,-112.09,24064,49068,123937,530,2,46-55,Upper Middle,Poor,2.526
920,41,68,1978,11,Female,35.11,-106.62,14078,28704,103891,700,2,36-45,Low Income,Good,3.619
1598,82,61,1937,6,Male,36.83,-119.79,12508,26126,1213,697,5,65+,Low Income,Good,0.046
1876,50,70,1969,7,Male,38.05,-84.72,21869,44587,17148,775,6,46-55,Lower Middle,Very Good,0.385
412,25,65,1994,10,Male,36.07,-94.15,22964,46822,0,810,4,18-25,Upper Middle,Excellent,0.0
190,40,67,1979,4,Male,42.03,-87.73,21801,44452,12409,711,5,36-45,Lower Middle,Good,0.279
163,37,73,1983,2,Male,41.37,-79.7,16237,33108,44044,829,2,36-45,Lower Middle,Excellent,1.33
567,25,69,1994,6,Male,35.74,-81.69,16445,33534,76166,761,3,18-25,Lower Middle,Very Good,2.271
503,47,61,1973,2,Female,41.83,-87.68,14497,29564,54279,694,2,46-55,Low Income,Good,1.836
469,67,67,1952,3,Female,33.88,-117.85,26675,46945,17835,682,4,65+,Upper Middle,Good,0.38
1851,48,72,1972,1,Male,35.83,-78.83,37121,75682,37163,727,5,46-55,High Income,Good,0.491
1523,61,73,1958,10,Female,36.07,-79.82,19453,39661,74740,850,4,56-65,Lower Middle,Excellent,1.884
35,20,64,1999,6,Male,43.66,-70.25,23785,48495,97630,773,3,18-25,Upper Middle,Very Good,2.013
317,67,65,1952,3,Female,39.74,-121.6,15436,19199,15091,715,3,65+,Low Income,Good,0.786
1195,75,68,1944,7,Male,44.01,-92.47,23553,40696,15691,801,6,65+,Lower Middle,Excellent,0.386
1238,31,72,1988,7,Female,38.87,-77.1,47408,96661,73401,721,2,26-35,High Income,Good,0.759
432,55,64,1964,11,Female,36.08,-81.92,13018,26546,32087,686,5,46-55,Low Income,Good,1.209
1082,34,67,1985,10,Female,37.23,-119.49,16643,33934,42945,622,3,26-35,Lower Middle,Fair,1.266
120,50,71,1969,9,Female,42.88,-88.0,29924,61008,0,781,4,46-55,High Income,Very Good,0.0
1289,33,64,1986,11,Male,26.14,-80.13,20995,42808,117011,758,1,26-35,Lower Middle,Very Good,2.733
1502,21,67,1999,2,Male,39.1,-77.55,44196,90104,85204,787,2,18-25,High Income,Very Good,0.946
1497,55,64,1964,12,Female,38.53,-121.44,17435,35553,76077,623,1,46-55,Lower Middle,Fair,2.14
1047,26,67,1994,2,Male,37.55,-77.46,26269,53554,119852,689,2,26-35,Upper Middle,Good,2.238
0,33,69,1986,3,Male,43.59,-70.33,29237,59613,36199,763,4,26-35,Upper Middle,Very Good,0.607
351,91,70,1928,9,Female,40.77,-73.84,13810,17150,375,807,6,65+,Low Income,Excellent,0.022
1797,67,65,1952,11,Male,37.71,-122.16,24971,30962,15336,743,5,65+,Lower Middle,Very Good,0.495
1386,59,62,1960,6,Male,41.39,-84.12,18600,37927,79299,712,1,56-65,Lower Middle,Good,2.091
1122,33,66,1986,11,Female,40.84,-73.28,34188,69706,97070,785,2,26-35,High Income,Very Good,1.393
255,18,57,2001,8,Female,29.79,-95.82,21214,43253,56323,718,1,18-25,Lower Middle,Good,1.302
765,18,68,2002,2,Male,37.78,-90.42,17707,36101,46425,778,2,18-25,Lower Middle,Very Good,1.286
703,53,66,1966,11,Female,30.23,-92.19,19798,40363,111112,711,4,46-55,Lower Middle,Good,2.753
1919,83,59,1936,11,Male,40.95,-72.19,37846,80493,2027,610,5,65+,High Income,Fair,0.025
791,78,57,1941,11,Female,33.98,-117.65,22682,39263,24246,645,4,65+,Lower Middle,Fair,0.618
199,67,67,1952,4,Female,33.1,-96.66,32580,78329,40161,720,3,65+,High Income,Good,0.513
282,42,66,1977,5,Male,29.45,-98.5,12547,25585,59827,702,4,36-45,Low Income,Good,2.338
908,62,70,1957,8,Male,35.69,-78.62,22685,46256,106753,650,3,56-65,Upper Middle,Fair,2.308
880,28,65,1991,3,Male,48.95,-122.43,19301,39354,26700,685,2,26-35,Lower Middle,Good,0.678
770,35,66,1984,8,Male,33.04,-96.74,29793,60746,88165,706,4,26-35,High Income,Good,1.451
1169,51,68,1968,11,Female,30.54,-97.64,30358,61901,29627,726,7,46-55,High Income,Good,0.479
522,26,65,1994,2,Female,38.46,-85.95,21313,43454,79295,774,2,26-35,Lower Middle,Very Good,1.825
1736,43,67,1977,1,Male,40.64,-73.94,22456,45789,94014,695,4,36-45,Upper Middle,Good,2.053
506,56,68,1964,1,Male,42.71,-78.93,25916,52841,36288,733,5,56-65,Upper Middle,Good,0.687
131,23,75,1996,10,Female,34.22,-80.68,18494,37717,60367,688,3,18-25,Lower Middle,Good,1.601
76,22,63,1997,8,Female,40.23,-83.37,25313,51613,62635,649,2,18-25,Upper Middle,Fair,1.214
249,42,69,1977,9,Female,34.1,-117.38,14632,29835,46702,618,7,36-45,Low Income,Fair,1.565
1279,78,65,1941,7,Male,42.47,-83.49,34259,62103,33545,509,4,65+,High Income,Poor,0.54
1652,51,65,1969,2,Female,38.95,-92.32,20966,42749,53471,728,4,46-55,Lower Middle,Good,1.251
739,38,64,1981,7,Female,29.76,-95.38,33925,69171,102537,622,1,36-45,High Income,Fair,1.482
1475,98,60,1921,11,Female,21.31,-158.01,22778,42306,472,725,5,65+,Lower Middle,Good,0.011
1251,29,67,1990,10,Female,32.84,-116.88,20673,42150,39663,750,3,26-35,Lower Middle,Very Good,0.941
1119,23,63,1996,11,Female,38.83,-76.92,23340,47589,114020,763,4,18-25,Upper Middle,Very Good,2.396
592,68,65,1952,2,Male,35.32,-82.46,13634,23993,2573,714,5,65+,Low Income,Good,0.107
692,52,65,1967,8,Female,42.92,-82.88,20942,42701,53696,701,4,46-55,Lower Middle,Good,1.257
